ID,Time,Value_0,Mask_0,Value_1,Mask_1,Value_2,Mask_2,Value_3,Mask_3,Value_4,Mask_4,Value_5,Mask_5,Value_6,Mask_6,Value_7,Mask_7,Value_8,Mask_8,Value_9,Mask_9,Value_10,Mask_10,Value_11,Mask_11,Value_12,Mask_12,Value_13,Mask_13,Value_14,Mask_14,Value_15,Mask_15,Value_16,Mask_16,Value_17,Mask_17,Value_18,Mask_18,Value_19,Mask_19,Value_20,Mask_20,Value_21,Mask_21,Value_22,Mask_22,Value_23,Mask_23,Value_24,Mask_24,Value_25,Mask_25,Value_26,Mask_26,Value_27,Mask_27,Value_28,Mask_28,Value_29,Mask_29,Value_30,Mask_30,Value_31,Mask_31,Value_32,Mask_32,Value_33,Mask_33,Value_34,Mask_34,Value_35,Mask_35,Value_36,Mask_36,Value_37,Mask_37,Value_38,Mask_38,Value_39,Mask_39
6.0,104.95166666666667,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0
6.0,105.65137731481481,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0
6.0,105.69362268518519,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0
7.0,92.84505787037038,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0
7.0,92.99552083333333,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0
7.0,92.99814814814816,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0
7.0,93.49138888888889,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0
7.0,93.49542824074074,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0
7.0,96.58056712962963,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0
7.0,96.58179398148148,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0
7.0,96.58626157407407,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0
7.0,96.70550925925926,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0
7.0,96.72899305555556,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0
7.0,96.76457175925925,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0
7.0,96.80599537037038,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0
7.0,96.89810185185185,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0
7.0,96.91589120370371,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0
7.0,96.92020833333333,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0
7.0,96.94325231481481,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,0,1.0
7.0,96.97730324074074,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0,1,1.0
7.0,96.97775462962964,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0
7.0,96.97800925925925,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0
7.0,97.02563657407408,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0
7.0,97.05997685185184,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0
7.0,97.17061342592592,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0
7.0,97.17601851851852,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0
7.0,97.17646990740741,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0
7.0,97.1854513888889,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0
7.0,97.18622685185186,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0
7.0,97.22637731481483,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0
7.0,97.25479166666666,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0
7.0,97.50400462962962,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0
7.0,97.50420138888889,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0
7.0,97.50444444444445,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0
7.0,97.55009259259259,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0
7.0,97.55082175925925,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0
7.0,97.5519212962963,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0
7.0,97.78306712962963,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0
7.0,97.8974189814815,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0
7.0,97.91031249999999,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0,1,1.0
7.0,97.93609953703704,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0
7.0,97.95427083333334,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0
7.0,98.61347222222223,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0
7.0,99.44643518518518,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0
7.0,99.96475694444445,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0
7.0,100.43938657407408,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0
7.0,100.4702662037037,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0
7.0,100.47818287037036,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0
7.0,101.34152777777778,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0
7.0,101.48177083333333,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0
7.0,103.46136574074075,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0
7.0,103.46506944444445,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0
7.0,103.46609953703704,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,0,1.0,1,1.0,0,1.0,1,1.0,0,1.0,1,1.0,1,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,0,1.0,0,1.0,0,1.0,1,1.0,1,1.0,1,1.0,1,1.0
